grna_id	grna_target	chr	start	end
250514_VIC_CFB_TSS_Enhancers_1617	ENSG00000167081	chr9	125747498.0	125747518.0
250514_VIC_CFB_TSS_Enhancers_1610	ENSG00000167081	chr9	125747225.0	125747245.0
250514_VIC_CFB_TSS_Enhancers_1616	ENSG00000167081	chr9	125747483.0	125747503.0
250514_VIC_CFB_TSS_Enhancers_1612	ENSG00000167081	chr9	125747270.0	125747290.0
250514_VIC_CFB_TSS_Enhancers_1608	ENSG00000167081	chr9	125747197.0	125747217.0
250514_VIC_CFB_TSS_Enhancers_1615	ENSG00000167081	chr9	125747469.0	125747489.0
250514_VIC_CFB_TSS_Enhancers_1620	ENSG00000167081	chr9	125747563.0	125747583.0
250514_VIC_CFB_TSS_Enhancers_99_verified	ENSG00000167081	chr9	125747464.0	125747484.0
250514_VIC_CFB_TSS_Enhancers_235_verified	ENSG00000167081	chr9	125747449.0	125747468.0
250514_VIC_CFB_TSS_Enhancers_386_verified	ENSG00000167081	chr9	125747441.0	125747461.0
250514_VIC_CFB_TSS_Enhancers_409_verified	ENSG00000167081	chr9	125747490.0	125747510.0
250514_VIC_CFB_TSS_Enhancers_295	ENSG00000169554	chr2	144520153.0	144520173.0
250514_VIC_CFB_TSS_Enhancers_289	ENSG00000169554	chr2	144520062.0	144520082.0
250514_VIC_CFB_TSS_Enhancers_298	ENSG00000169554	chr2	144520280.0	144520300.0
250514_VIC_CFB_TSS_Enhancers_297	ENSG00000169554	chr2	144520246.0	144520266.0
250514_VIC_CFB_TSS_Enhancers_287	ENSG00000169554	chr2	144519940.0	144519960.0
250514_VIC_CFB_TSS_Enhancers_290	ENSG00000169554	chr2	144520066.0	144520086.0
250514_VIC_CFB_TSS_Enhancers_296	ENSG00000169554	chr2	144520242.0	144520262.0
250514_VIC_CFB_TSS_Enhancers_288	ENSG00000169554	chr2	144519990.0	144520010.0
250514_VIC_CFB_TSS_Enhancers_291	ENSG00000169554	chr2	144520088.0	144520108.0
250514_VIC_CFB_TSS_Enhancers_292	ENSG00000169554	chr2	144520101.0	144520121.0
250514_VIC_CFB_TSS_Enhancers_294	ENSG00000169554	chr2	144520134.0	144520154.0
250514_VIC_CFB_TSS_Enhancers_286	ENSG00000169554	chr2	144519878.0	144519898.0
250514_VIC_CFB_TSS_Enhancers_101_verified	ENSG00000169554	chr2	144519988.0	144520007.0
250514_VIC_CFB_TSS_Enhancers_171_verified	ENSG00000169554	chr2	144520063.0	144520082.0
250514_VIC_CFB_TSS_Enhancers_268_verified	ENSG00000169554	chr2	144520023.0	144520043.0
250514_VIC_CFB_TSS_Enhancers_2007	ENSG00000120693	chr13	36920261.0	36920281.0
250514_VIC_CFB_TSS_Enhancers_2013	ENSG00000120693	chr13	36920408.0	36920428.0
250514_VIC_CFB_TSS_Enhancers_2012	ENSG00000120693	chr13	36920404.0	36920424.0
250514_VIC_CFB_TSS_Enhancers_2005	ENSG00000120693	chr13	36920217.0	36920237.0
250514_VIC_CFB_TSS_Enhancers_2006	ENSG00000120693	chr13	36920220.0	36920240.0
250514_VIC_CFB_TSS_Enhancers_2008	ENSG00000120693	chr13	36920271.0	36920291.0
250514_VIC_CFB_TSS_Enhancers_2014	ENSG00000120693	chr13	36920415.0	36920435.0
250514_VIC_CFB_TSS_Enhancers_2015	ENSG00000120693	chr13	36920454.0	36920474.0
250514_VIC_CFB_TSS_Enhancers_2010	ENSG00000120693	chr13	36920339.0	36920359.0
250514_VIC_CFB_TSS_Enhancers_2004	ENSG00000120693	chr13	36920124.0	36920144.0
250514_VIC_CFB_TSS_Enhancers_2003	ENSG00000120693	chr13	36920099.0	36920119.0
250514_VIC_CFB_TSS_Enhancers_102_verified	ENSG00000120693	chr13	36920022.0	36920032.0
250514_VIC_CFB_TSS_Enhancers_130_verified	ENSG00000120693	chr13	36920218.0	36920237.0
250514_VIC_CFB_TSS_Enhancers_280_verified	ENSG00000120693	chr13	36920022.0	36920038.0
250514_VIC_CFB_TSS_Enhancers_309_verified	ENSG00000120693	chr13	36920224.0	36920244.0
250514_VIC_CFB_TSS_Enhancers_1335	ENSG00000187391	chr7	79453711.0	79453731.0
250514_VIC_CFB_TSS_Enhancers_1332	ENSG00000187391	chr7	79453634.0	79453654.0
250514_VIC_CFB_TSS_Enhancers_1337	ENSG00000187391	chr7	79453830.0	79453850.0
250514_VIC_CFB_TSS_Enhancers_1326	ENSG00000187391	chr7	79453446.0	79453466.0
250514_VIC_CFB_TSS_Enhancers_1339	ENSG00000187391	chr7	79453893.0	79453913.0
250514_VIC_CFB_TSS_Enhancers_1325	ENSG00000187391	chr7	79453442.0	79453462.0
250514_VIC_CFB_TSS_Enhancers_1334	ENSG00000187391	chr7	79453699.0	79453719.0
250514_VIC_CFB_TSS_Enhancers_1333	ENSG00000187391	chr7	79453650.0	79453670.0
250514_VIC_CFB_TSS_Enhancers_1327	ENSG00000187391	chr7	79453472.0	79453492.0
250514_VIC_CFB_TSS_Enhancers_1338	ENSG00000187391	chr7	79453873.0	79453893.0
250514_VIC_CFB_TSS_Enhancers_105_verified	ENSG00000187391	chr7	79453473.0	79453493.0
250514_VIC_CFB_TSS_Enhancers_139_verified	ENSG00000187391	chr7	79453641.0	79453661.0
250514_VIC_CFB_TSS_Enhancers_312_verified	ENSG00000187391	chr7	79453634.0	79453653.0
250514_VIC_CFB_TSS_Enhancers_316_verified	ENSG00000187391	chr7	79453443.0	79453463.0
250514_VIC_CFB_TSS_Enhancers_426_verified	ENSG00000187391	chr7	79453555.0	79453575.0
250514_VIC_CFB_TSS_Enhancers_1944	ENSG00000074590	chr12	106138768.0	106138788.0
250514_VIC_CFB_TSS_Enhancers_1943	ENSG00000074590	chr12	106138727.0	106138747.0
250514_VIC_CFB_TSS_Enhancers_1955	ENSG00000074590	chr12	106139163.0	106139183.0
250514_VIC_CFB_TSS_Enhancers_1946	ENSG00000074590	chr12	106138820.0	106138840.0
250514_VIC_CFB_TSS_Enhancers_1945	ENSG00000074590	chr12	106138790.0	106138810.0
250514_VIC_CFB_TSS_Enhancers_1942	ENSG00000074590	chr12	106138706.0	106138726.0
250514_VIC_CFB_TSS_Enhancers_1948	ENSG00000074590	chr12	106138881.0	106138901.0
250514_VIC_CFB_TSS_Enhancers_1951	ENSG00000074590	chr12	106139009.0	106139029.0
250514_VIC_CFB_TSS_Enhancers_1947	ENSG00000074590	chr12	106138869.0	106138889.0
250514_VIC_CFB_TSS_Enhancers_1952	ENSG00000074590	chr12	106139014.0	106139034.0
250514_VIC_CFB_TSS_Enhancers_1950	ENSG00000074590	chr12	106138952.0	106138972.0
250514_VIC_CFB_TSS_Enhancers_107_verified	ENSG00000074590	chr12	106138708.0	106138727.0
250514_VIC_CFB_TSS_Enhancers_117_verified	ENSG00000074590	chr12	106138866.0	106138886.0
250514_VIC_CFB_TSS_Enhancers_225_verified	ENSG00000074590	chr12	106138874.0	106138893.0
250514_VIC_CFB_TSS_Enhancers_328_verified	ENSG00000074590	chr12	106138736.0	106138755.0
250514_VIC_CFB_TSS_Enhancers_1891	ENSG00000123104	chr12	26833240.0	26833260.0
250514_VIC_CFB_TSS_Enhancers_1884	ENSG00000123104	chr12	26832999.0	26833019.0
250514_VIC_CFB_TSS_Enhancers_1890	ENSG00000123104	chr12	26833209.0	26833229.0
250514_VIC_CFB_TSS_Enhancers_1882	ENSG00000123104	chr12	26832950.0	26832970.0
250514_VIC_CFB_TSS_Enhancers_1895	ENSG00000123104	chr12	26833401.0	26833421.0
250514_VIC_CFB_TSS_Enhancers_1893	ENSG00000123104	chr12	26833340.0	26833360.0
250514_VIC_CFB_TSS_Enhancers_1885	ENSG00000123104	chr12	26833048.0	26833068.0
250514_VIC_CFB_TSS_Enhancers_1888	ENSG00000123104	chr12	26833161.0	26833181.0
250514_VIC_CFB_TSS_Enhancers_1883	ENSG00000123104	chr12	26832969.0	26832989.0
250514_VIC_CFB_TSS_Enhancers_1889	ENSG00000123104	chr12	26833172.0	26833192.0
250514_VIC_CFB_TSS_Enhancers_138_verified	ENSG00000123104	chr12	26833131.0	26833151.0
250514_VIC_CFB_TSS_Enhancers_151_verified	ENSG00000123104	chr12	26832995.0	26833015.0
250514_VIC_CFB_TSS_Enhancers_195_verified	ENSG00000123104	chr12	26833148.0	26833167.0
250514_VIC_CFB_TSS_Enhancers_203_verified	ENSG00000123104	chr12	26832952.0	26832972.0
250514_VIC_CFB_TSS_Enhancers_371_verified	ENSG00000123104	chr12	26833171.0	26833190.0
250514_VIC_CFB_TSS_Enhancers_359	ENSG00000071282	chr3	8501589.0	8501609.0
250514_VIC_CFB_TSS_Enhancers_365	ENSG00000071282	chr3	8501780.0	8501800.0
250514_VIC_CFB_TSS_Enhancers_372	ENSG00000071282	chr3	8502034.0	8502054.0
250514_VIC_CFB_TSS_Enhancers_361	ENSG00000071282	chr3	8501627.0	8501647.0
250514_VIC_CFB_TSS_Enhancers_368	ENSG00000071282	chr3	8501858.0	8501878.0
250514_VIC_CFB_TSS_Enhancers_367	ENSG00000071282	chr3	8501835.0	8501855.0
250514_VIC_CFB_TSS_Enhancers_362	ENSG00000071282	chr3	8501669.0	8501689.0
250514_VIC_CFB_TSS_Enhancers_364	ENSG00000071282	chr3	8501715.0	8501735.0
250514_VIC_CFB_TSS_Enhancers_369	ENSG00000071282	chr3	8501878.0	8501898.0
250514_VIC_CFB_TSS_Enhancers_366	ENSG00000071282	chr3	8501807.0	8501827.0
250514_VIC_CFB_TSS_Enhancers_143_verified	ENSG00000071282	chr3	8501836.0	8501855.0
250514_VIC_CFB_TSS_Enhancers_263_verified	ENSG00000071282	chr3	8501888.0	8501908.0
250514_VIC_CFB_TSS_Enhancers_269_verified	ENSG00000071282	chr3	8502038.0	8502056.0
250514_VIC_CFB_TSS_Enhancers_313_verified	ENSG00000071282	chr3	8501845.0	8501864.0
250514_VIC_CFB_TSS_Enhancers_376_verified	ENSG00000071282	chr3	8502032.0	8502051.0
250514_VIC_CFB_TSS_Enhancers_1296	ENSG00000106571	chr7	42236815.0	42236835.0
250514_VIC_CFB_TSS_Enhancers_1301	ENSG00000106571	chr7	42236953.0	42236973.0
250514_VIC_CFB_TSS_Enhancers_1304	ENSG00000106571	chr7	42237066.0	42237086.0
250514_VIC_CFB_TSS_Enhancers_1302	ENSG00000106571	chr7	42237000.0	42237020.0
250514_VIC_CFB_TSS_Enhancers_1309	ENSG00000106571	chr7	42237249.0	42237269.0
250514_VIC_CFB_TSS_Enhancers_1297	ENSG00000106571	chr7	42236860.0	42236880.0
250514_VIC_CFB_TSS_Enhancers_1307	ENSG00000106571	chr7	42237199.0	42237219.0
250514_VIC_CFB_TSS_Enhancers_1303	ENSG00000106571	chr7	42237016.0	42237036.0
250514_VIC_CFB_TSS_Enhancers_1299	ENSG00000106571	chr7	42236882.0	42236902.0
250514_VIC_CFB_TSS_Enhancers_153_verified	ENSG00000106571	chr7	42237112.0	42237132.0
250514_VIC_CFB_TSS_Enhancers_158_verified	ENSG00000106571	chr7	42236996.0	42237016.0
250514_VIC_CFB_TSS_Enhancers_177_verified	ENSG00000106571	chr7	42236941.0	42236961.0
250514_VIC_CFB_TSS_Enhancers_271_verified	ENSG00000106571	chr7	42236963.0	42236982.0
250514_VIC_CFB_TSS_Enhancers_274_verified	ENSG00000106571	chr7	42237158.0	42237178.0
250514_VIC_CFB_TSS_Enhancers_277_verified	ENSG00000106571	chr7	42236957.0	42236976.0
250514_VIC_CFB_TSS_Enhancers_2586	ENSG00000134775	chr18	36297922.0	36297942.0
250514_VIC_CFB_TSS_Enhancers_2580	ENSG00000134775	chr18	36297758.0	36297778.0
250514_VIC_CFB_TSS_Enhancers_2575	ENSG00000134775	chr18	36297550.0	36297570.0
250514_VIC_CFB_TSS_Enhancers_2573	ENSG00000134775	chr18	36297497.0	36297517.0
250514_VIC_CFB_TSS_Enhancers_2576	ENSG00000134775	chr18	36297573.0	36297593.0
250514_VIC_CFB_TSS_Enhancers_2581	ENSG00000134775	chr18	36297783.0	36297803.0
250514_VIC_CFB_TSS_Enhancers_2578	ENSG00000134775	chr18	36297704.0	36297724.0
250514_VIC_CFB_TSS_Enhancers_2582	ENSG00000134775	chr18	36297794.0	36297814.0
250514_VIC_CFB_TSS_Enhancers_2574	ENSG00000134775	chr18	36297506.0	36297526.0
250514_VIC_CFB_TSS_Enhancers_2583	ENSG00000134775	chr18	36297820.0	36297840.0
250514_VIC_CFB_TSS_Enhancers_154_verified	ENSG00000134775	chr18	36297784.0	36297804.0
250514_VIC_CFB_TSS_Enhancers_172_verified	ENSG00000134775	chr18	36297922.0	36297941.0
250514_VIC_CFB_TSS_Enhancers_196_verified	ENSG00000134775	chr18	36297762.0	36297781.0
250514_VIC_CFB_TSS_Enhancers_294_verified	ENSG00000134775	chr18	36297936.0	36297945.0
250514_VIC_CFB_TSS_Enhancers_295_verified	ENSG00000134775	chr18	36297727.0	36297746.0
250514_VIC_CFB_TSS_Enhancers_116	ENSG00000117139	chr1	202808454.0	202808474.0
250514_VIC_CFB_TSS_Enhancers_115	ENSG00000117139	chr1	202808401.0	202808421.0
250514_VIC_CFB_TSS_Enhancers_108	ENSG00000117139	chr1	202808201.0	202808221.0
250514_VIC_CFB_TSS_Enhancers_119	ENSG00000117139	chr1	202808590.0	202808610.0
250514_VIC_CFB_TSS_Enhancers_117	ENSG00000117139	chr1	202808532.0	202808552.0
250514_VIC_CFB_TSS_Enhancers_106	ENSG00000117139	chr1	202808173.0	202808193.0
250514_VIC_CFB_TSS_Enhancers_114	ENSG00000117139	chr1	202808351.0	202808371.0
250514_VIC_CFB_TSS_Enhancers_107	ENSG00000117139	chr1	202808190.0	202808210.0
250514_VIC_CFB_TSS_Enhancers_118	ENSG00000117139	chr1	202808535.0	202808555.0
250514_VIC_CFB_TSS_Enhancers_109	ENSG00000117139	chr1	202808220.0	202808240.0
250514_VIC_CFB_TSS_Enhancers_159_verified	ENSG00000117139	chr1	202808348.0	202808368.0
250514_VIC_CFB_TSS_Enhancers_178_verified	ENSG00000117139	chr1	202808199.0	202808218.0
250514_VIC_CFB_TSS_Enhancers_288_verified	ENSG00000117139	chr1	202808366.0	202808385.0
250514_VIC_CFB_TSS_Enhancers_311_verified	ENSG00000117139	chr1	202808381.0	202808400.0
250514_VIC_CFB_TSS_Enhancers_374_verified	ENSG00000117139	chr1	202808371.0	202808390.0
250514_VIC_CFB_TSS_Enhancers_73	ENSG00000143442	chr1	151459539.0	151459559.0
250514_VIC_CFB_TSS_Enhancers_71	ENSG00000143442	chr1	151459481.0	151459501.0
250514_VIC_CFB_TSS_Enhancers_70	ENSG00000143442	chr1	151459473.0	151459493.0
250514_VIC_CFB_TSS_Enhancers_65	ENSG00000143442	chr1	151459418.0	151459438.0
250514_VIC_CFB_TSS_Enhancers_72	ENSG00000143442	chr1	151459518.0	151459538.0
250514_VIC_CFB_TSS_Enhancers_62	ENSG00000143442	chr1	151459297.0	151459317.0
250514_VIC_CFB_TSS_Enhancers_61	ENSG00000143442	chr1	151459289.0	151459309.0
250514_VIC_CFB_TSS_Enhancers_64	ENSG00000143442	chr1	151459330.0	151459350.0
250514_VIC_CFB_TSS_Enhancers_68	ENSG00000143442	chr1	151459464.0	151459484.0
250514_VIC_CFB_TSS_Enhancers_66	ENSG00000143442	chr1	151459421.0	151459441.0
250514_VIC_CFB_TSS_Enhancers_69	ENSG00000143442	chr1	151459466.0	151459486.0
250514_VIC_CFB_TSS_Enhancers_74	ENSG00000143442	chr1	151459576.0	151459596.0
250514_VIC_CFB_TSS_Enhancers_67	ENSG00000143442	chr1	151459463.0	151459483.0
250514_VIC_CFB_TSS_Enhancers_163_verified	ENSG00000143442	chr1	151459422.0	151459441.0
250514_VIC_CFB_TSS_Enhancers_318_verified	ENSG00000143442	chr1	151459408.0	151459427.0
250514_VIC_CFB_TSS_Enhancers_50	ENSG00000142875	chr1	84077971.0	84077991.0
250514_VIC_CFB_TSS_Enhancers_51	ENSG00000142875	chr1	84077975.0	84077995.0
250514_VIC_CFB_TSS_Enhancers_52	ENSG00000142875	chr1	84078032.0	84078052.0
250514_VIC_CFB_TSS_Enhancers_58	ENSG00000142875	chr1	84078209.0	84078229.0
250514_VIC_CFB_TSS_Enhancers_55	ENSG00000142875	chr1	84078167.0	84078187.0
250514_VIC_CFB_TSS_Enhancers_56	ENSG00000142875	chr1	84078175.0	84078195.0
250514_VIC_CFB_TSS_Enhancers_46	ENSG00000142875	chr1	84077825.0	84077845.0
250514_VIC_CFB_TSS_Enhancers_49	ENSG00000142875	chr1	84077940.0	84077960.0
250514_VIC_CFB_TSS_Enhancers_57	ENSG00000142875	chr1	84078189.0	84078209.0
250514_VIC_CFB_TSS_Enhancers_60	ENSG00000142875	chr1	84078254.0	84078274.0
250514_VIC_CFB_TSS_Enhancers_54	ENSG00000142875	chr1	84078149.0	84078169.0
250514_VIC_CFB_TSS_Enhancers_59	ENSG00000142875	chr1	84078239.0	84078259.0
250514_VIC_CFB_TSS_Enhancers_168_verified	ENSG00000142875	chr1	84078157.0	84078177.0
250514_VIC_CFB_TSS_Enhancers_366_verified	ENSG00000142875	chr1	84078133.0	84078153.0
250514_VIC_CFB_TSS_Enhancers_428_verified	ENSG00000142875	chr1	84078308.0	84078312.0
250514_VIC_CFB_TSS_Enhancers_1426	ENSG00000136574	chr8	11703950.0	11703970.0
250514_VIC_CFB_TSS_Enhancers_1436	ENSG00000136574	chr8	11704232.0	11704252.0
250514_VIC_CFB_TSS_Enhancers_1430	ENSG00000136574	chr8	11704084.0	11704104.0
250514_VIC_CFB_TSS_Enhancers_1432	ENSG00000136574	chr8	11704129.0	11704149.0
250514_VIC_CFB_TSS_Enhancers_1427	ENSG00000136574	chr8	11703988.0	11704008.0
250514_VIC_CFB_TSS_Enhancers_1431	ENSG00000136574	chr8	11704120.0	11704140.0
250514_VIC_CFB_TSS_Enhancers_1434	ENSG00000136574	chr8	11704181.0	11704201.0
250514_VIC_CFB_TSS_Enhancers_1425	ENSG00000136574	chr8	11703916.0	11703936.0
250514_VIC_CFB_TSS_Enhancers_1439	ENSG00000136574	chr8	11704371.0	11704391.0
250514_VIC_CFB_TSS_Enhancers_173_verified	ENSG00000136574	chr8	11704220.0	11704240.0
250514_VIC_CFB_TSS_Enhancers_265_verified	ENSG00000136574	chr8	11704206.0	11704226.0
250514_VIC_CFB_TSS_Enhancers_301_verified	ENSG00000136574	chr8	11704232.0	11704251.0
250514_VIC_CFB_TSS_Enhancers_350_verified	ENSG00000136574	chr8	11704270.0	11704289.0
250514_VIC_CFB_TSS_Enhancers_358_verified	ENSG00000136574	chr8	11704385.0	11704400.0
250514_VIC_CFB_TSS_Enhancers_387_verified	ENSG00000136574	chr8	11704241.0	11704261.0
250514_VIC_CFB_TSS_Enhancers_2287	ENSG00000005339	chr16	3880340.0	3880360.0
250514_VIC_CFB_TSS_Enhancers_2280	ENSG00000005339	chr16	3880187.0	3880207.0
250514_VIC_CFB_TSS_Enhancers_2281	ENSG00000005339	chr16	3880190.0	3880210.0
250514_VIC_CFB_TSS_Enhancers_2286	ENSG00000005339	chr16	3880333.0	3880353.0
250514_VIC_CFB_TSS_Enhancers_2274	ENSG00000005339	chr16	3879928.0	3879948.0
250514_VIC_CFB_TSS_Enhancers_2285	ENSG00000005339	chr16	3880329.0	3880349.0
250514_VIC_CFB_TSS_Enhancers_2275	ENSG00000005339	chr16	3879992.0	3880012.0
250514_VIC_CFB_TSS_Enhancers_2284	ENSG00000005339	chr16	3880271.0	3880291.0
250514_VIC_CFB_TSS_Enhancers_2276	ENSG00000005339	chr16	3880010.0	3880030.0
250514_VIC_CFB_TSS_Enhancers_2283	ENSG00000005339	chr16	3880245.0	3880265.0
250514_VIC_CFB_TSS_Enhancers_2273	ENSG00000005339	chr16	3879896.0	3879916.0
250514_VIC_CFB_TSS_Enhancers_2279	ENSG00000005339	chr16	3880179.0	3880199.0
250514_VIC_CFB_TSS_Enhancers_2278	ENSG00000005339	chr16	3880117.0	3880137.0
250514_VIC_CFB_TSS_Enhancers_2282	ENSG00000005339	chr16	3880238.0	3880258.0
250514_VIC_CFB_TSS_Enhancers_184_verified	ENSG00000005339	chr16	3880189.0	3880208.0
250514_VIC_CFB_TSS_Enhancers_153	ENSG00000198626	chr1	237041982.0	237042002.0
250514_VIC_CFB_TSS_Enhancers_159	ENSG00000198626	chr1	237042207.0	237042227.0
250514_VIC_CFB_TSS_Enhancers_154	ENSG00000198626	chr1	237042026.0	237042046.0
250514_VIC_CFB_TSS_Enhancers_157	ENSG00000198626	chr1	237042146.0	237042166.0
250514_VIC_CFB_TSS_Enhancers_155	ENSG00000198626	chr1	237042051.0	237042071.0
250514_VIC_CFB_TSS_Enhancers_163	ENSG00000198626	chr1	237042339.0	237042359.0
250514_VIC_CFB_TSS_Enhancers_165	ENSG00000198626	chr1	237042384.0	237042404.0
250514_VIC_CFB_TSS_Enhancers_158	ENSG00000198626	chr1	237042165.0	237042185.0
250514_VIC_CFB_TSS_Enhancers_162	ENSG00000198626	chr1	237042291.0	237042311.0
250514_VIC_CFB_TSS_Enhancers_164	ENSG00000198626	chr1	237042356.0	237042376.0
250514_VIC_CFB_TSS_Enhancers_185_verified	ENSG00000198626	chr1	237042229.0	237042249.0
250514_VIC_CFB_TSS_Enhancers_217_verified	ENSG00000198626	chr1	237042216.0	237042236.0
250514_VIC_CFB_TSS_Enhancers_306_verified	ENSG00000198626	chr1	237042362.0	237042382.0
250514_VIC_CFB_TSS_Enhancers_310_verified	ENSG00000198626	chr1	237042180.0	237042199.0
250514_VIC_CFB_TSS_Enhancers_385_verified	ENSG00000198626	chr1	237042189.0	237042209.0
250514_VIC_CFB_TSS_Enhancers_513	ENSG00000085276	chr3	169663674.0	169663694.0
250514_VIC_CFB_TSS_Enhancers_516	ENSG00000085276	chr3	169663762.0	169663782.0
250514_VIC_CFB_TSS_Enhancers_525	ENSG00000085276	chr3	169663916.0	169663936.0
250514_VIC_CFB_TSS_Enhancers_514	ENSG00000085276	chr3	169663698.0	169663718.0
250514_VIC_CFB_TSS_Enhancers_517	ENSG00000085276	chr3	169663765.0	169663785.0
250514_VIC_CFB_TSS_Enhancers_515	ENSG00000085276	chr3	169663747.0	169663767.0
250514_VIC_CFB_TSS_Enhancers_524	ENSG00000085276	chr3	169663843.0	169663863.0
250514_VIC_CFB_TSS_Enhancers_520	ENSG00000085276	chr3	169663783.0	169663803.0
250514_VIC_CFB_TSS_Enhancers_512	ENSG00000085276	chr3	169663636.0	169663656.0
250514_VIC_CFB_TSS_Enhancers_523	ENSG00000085276	chr3	169663826.0	169663846.0
250514_VIC_CFB_TSS_Enhancers_519	ENSG00000085276	chr3	169663782.0	169663802.0
250514_VIC_CFB_TSS_Enhancers_189_verified	ENSG00000085276	chr3	169663623.0	169663643.0
250514_VIC_CFB_TSS_Enhancers_228_verified	ENSG00000085276	chr3	169663697.0	169663716.0
250514_VIC_CFB_TSS_Enhancers_346_verified	ENSG00000085276	chr3	169663674.0	169663693.0
250514_VIC_CFB_TSS_Enhancers_349_verified	ENSG00000085276	chr3	169663653.0	169663673.0
250514_VIC_CFB_TSS_Enhancers_971	ENSG00000049618	chr6	156777914.0	156777934.0
250514_VIC_CFB_TSS_Enhancers_972	ENSG00000049618	chr6	156777923.0	156777943.0
250514_VIC_CFB_TSS_Enhancers_978	ENSG00000049618	chr6	156778080.0	156778100.0
250514_VIC_CFB_TSS_Enhancers_975	ENSG00000049618	chr6	156777985.0	156778005.0
250514_VIC_CFB_TSS_Enhancers_968	ENSG00000049618	chr6	156777736.0	156777756.0
250514_VIC_CFB_TSS_Enhancers_974	ENSG00000049618	chr6	156777970.0	156777990.0
250514_VIC_CFB_TSS_Enhancers_977	ENSG00000049618	chr6	156778073.0	156778093.0
250514_VIC_CFB_TSS_Enhancers_973	ENSG00000049618	chr6	156777960.0	156777980.0
250514_VIC_CFB_TSS_Enhancers_979	ENSG00000049618	chr6	156778091.0	156778111.0
250514_VIC_CFB_TSS_Enhancers_980	ENSG00000049618	chr6	156778104.0	156778124.0
250514_VIC_CFB_TSS_Enhancers_970	ENSG00000049618	chr6	156777835.0	156777855.0
250514_VIC_CFB_TSS_Enhancers_976	ENSG00000049618	chr6	156777992.0	156778012.0
250514_VIC_CFB_TSS_Enhancers_967	ENSG00000049618	chr6	156777679.0	156777699.0
250514_VIC_CFB_TSS_Enhancers_198_verified	ENSG00000049618	chr6	156777679.0	156777681.0
250514_VIC_CFB_TSS_Enhancers_209_verified	ENSG00000049618	chr6	156777679.0	156777691.0
250514_VIC_CFB_TSS_Enhancers_912	ENSG00000112837	chr6	84764117.0	84764137.0
250514_VIC_CFB_TSS_Enhancers_918	ENSG00000112837	chr6	84764359.0	84764379.0
250514_VIC_CFB_TSS_Enhancers_911	ENSG00000112837	chr6	84764060.0	84764080.0
250514_VIC_CFB_TSS_Enhancers_907	ENSG00000112837	chr6	84763990.0	84764010.0
250514_VIC_CFB_TSS_Enhancers_910	ENSG00000112837	chr6	84764045.0	84764065.0
250514_VIC_CFB_TSS_Enhancers_916	ENSG00000112837	chr6	84764208.0	84764228.0
250514_VIC_CFB_TSS_Enhancers_913	ENSG00000112837	chr6	84764164.0	84764184.0
250514_VIC_CFB_TSS_Enhancers_909	ENSG00000112837	chr6	84764040.0	84764060.0
250514_VIC_CFB_TSS_Enhancers_914	ENSG00000112837	chr6	84764199.0	84764219.0
250514_VIC_CFB_TSS_Enhancers_921	ENSG00000112837	chr6	84764462.0	84764482.0
250514_VIC_CFB_TSS_Enhancers_917	ENSG00000112837	chr6	84764299.0	84764319.0
250514_VIC_CFB_TSS_Enhancers_915	ENSG00000112837	chr6	84764204.0	84764224.0
250514_VIC_CFB_TSS_Enhancers_908	ENSG00000112837	chr6	84764008.0	84764028.0
250514_VIC_CFB_TSS_Enhancers_205_verified	ENSG00000112837	chr6	84764393.0	84764413.0
250514_VIC_CFB_TSS_Enhancers_430_verified	ENSG00000112837	chr6	84764348.0	84764368.0
250514_VIC_CFB_TSS_Enhancers_2293	ENSG00000005339	chr16	3880671.0	3880691.0
250514_VIC_CFB_TSS_Enhancers_2292	ENSG00000005339	chr16	3880650.0	3880670.0
250514_VIC_CFB_TSS_Enhancers_2296	ENSG00000005339	chr16	3880799.0	3880819.0
250514_VIC_CFB_TSS_Enhancers_2299	ENSG00000005339	chr16	3880857.0	3880877.0
250514_VIC_CFB_TSS_Enhancers_2291	ENSG00000005339	chr16	3880622.0	3880642.0
250514_VIC_CFB_TSS_Enhancers_2295	ENSG00000005339	chr16	3880744.0	3880764.0
250514_VIC_CFB_TSS_Enhancers_2289	ENSG00000005339	chr16	3880533.0	3880553.0
250514_VIC_CFB_TSS_Enhancers_2300	ENSG00000005339	chr16	3880877.0	3880897.0
250514_VIC_CFB_TSS_Enhancers_2297	ENSG00000005339	chr16	3880833.0	3880853.0
250514_VIC_CFB_TSS_Enhancers_2301	ENSG00000005339	chr16	3880902.0	3880922.0
250514_VIC_CFB_TSS_Enhancers_206_verified	ENSG00000005339	chr16	3880640.0	3880660.0
250514_VIC_CFB_TSS_Enhancers_238_verified	ENSG00000005339	chr16	3880674.0	3880693.0
250514_VIC_CFB_TSS_Enhancers_356_verified	ENSG00000005339	chr16	3880633.0	3880653.0
250514_VIC_CFB_TSS_Enhancers_383_verified	ENSG00000005339	chr16	3880655.0	3880674.0
250514_VIC_CFB_TSS_Enhancers_429_verified	ENSG00000005339	chr16	3880621.0	3880641.0
250514_VIC_CFB_TSS_Enhancers_2702	ENSG00000197381	chr21	45074687.0	45074707.0
